"Typ","Datum","Anzahl","Meta","Type","Content"
"Isolation","07.08.2020","16.2857142857143",NA,NA,NA
"Isolation","08.08.2020","14.8571428571429",NA,NA,NA
"Isolation","09.08.2020","14.1428571428571",NA,NA,NA
"Isolation","10.08.2020","12.7142857142857",NA,NA,NA
"Isolation","11.08.2020","12.1428571428571",NA,NA,NA
"Isolation","12.08.2020","12",NA,NA,NA
"Isolation","13.08.2020","12.4285714285714",NA,NA,NA
"Isolation","14.08.2020","12.8571428571429",NA,NA,NA
"Isolation","15.08.2020","13.8571428571429",NA,NA,NA
"Isolation","16.08.2020","14.8571428571429",NA,NA,NA
"Isolation","17.08.2020","16.4285714285714",NA,NA,NA
"Isolation","18.08.2020","17.1428571428571",NA,NA,NA
"Isolation","19.08.2020","17.4285714285714",NA,NA,NA
"Isolation","20.08.2020","17.2857142857143",NA,NA,NA
"Isolation","21.08.2020","18",NA,NA,NA
"Isolation","22.08.2020","18.1428571428571",NA,NA,NA
"Isolation","23.08.2020","18.2857142857143",NA,NA,NA
"Isolation","24.08.2020","18.8571428571429",NA,NA,NA
"Isolation","25.08.2020","20",NA,NA,NA
"Isolation","26.08.2020","21.4285714285714",NA,NA,NA
"Isolation","27.08.2020","22.5714285714286",NA,NA,NA
"Isolation","28.08.2020","22",NA,NA,NA
"Isolation","29.08.2020","21.8571428571429",NA,NA,NA
"Isolation","30.08.2020","21.7142857142857",NA,NA,NA
"Isolation","31.08.2020","21.2857142857143",NA,NA,NA
"Isolation","01.09.2020","19.8571428571429",NA,NA,NA
"Isolation","02.09.2020","18.2857142857143",NA,NA,NA
"Isolation","03.09.2020","16.5714285714286",NA,NA,NA
"Isolation","04.09.2020","17.2857142857143",NA,NA,NA
"Isolation","05.09.2020","18.7142857142857",NA,NA,NA
"Isolation","06.09.2020","20",NA,NA,NA
"Isolation","07.09.2020","22.1428571428571",NA,NA,NA
"Isolation","08.09.2020","25.5714285714286",NA,NA,NA
"Isolation","09.09.2020","28.1428571428571",NA,NA,NA
"Isolation","10.09.2020","31",NA,NA,NA
"Isolation","11.09.2020","31.8571428571429",NA,NA,NA
"Isolation","12.09.2020","32",NA,NA,NA
"Isolation","13.09.2020","32.2857142857143",NA,NA,NA
"Isolation","14.09.2020","31.2857142857143",NA,NA,NA
"Isolation","15.09.2020","28.7142857142857",NA,NA,NA
"Isolation","16.09.2020","26.7142857142857",NA,NA,NA
"Isolation","17.09.2020","24.8571428571429",NA,NA,NA
"Isolation","18.09.2020","22.5714285714286",NA,NA,NA
"Isolation","19.09.2020","20.1428571428571",NA,NA,NA
"Isolation","20.09.2020","17.7142857142857",NA,NA,NA
"Isolation","21.09.2020","15.5714285714286",NA,NA,NA
"Isolation","22.09.2020","14.7142857142857",NA,NA,NA
"Isolation","23.09.2020","14.4285714285714",NA,NA,NA
"Isolation","24.09.2020","13.7142857142857",NA,NA,NA
"Isolation","25.09.2020","14.2857142857143",NA,NA,NA
"Isolation","26.09.2020","15",NA,NA,NA
"Isolation","27.09.2020","15.7142857142857",NA,NA,NA
"Isolation","28.09.2020","15.8571428571429",NA,NA,NA
"Isolation","29.09.2020","16.2857142857143",NA,NA,NA
"Isolation","30.09.2020","16.8571428571429",NA,NA,NA
"Isolation","01.10.2020","18.1428571428571",NA,NA,NA
"Isolation","02.10.2020","18.8571428571429",NA,NA,NA
"Isolation","03.10.2020","19.5714285714286",NA,NA,NA
"Isolation","04.10.2020","21.7142857142857",NA,NA,NA
"Isolation","05.10.2020","27.7142857142857",NA,NA,NA
"Isolation","06.10.2020","34.2857142857143",NA,NA,NA
"Isolation","07.10.2020","41.2857142857143",NA,NA,NA
"Isolation","08.10.2020","50.4285714285714",NA,NA,NA
"Isolation","09.10.2020","59.5714285714286",NA,NA,NA
"Isolation","10.10.2020","83",NA,NA,NA
"Isolation","11.10.2020","105.571428571429",NA,NA,NA
"Isolation","12.10.2020","128.142857142857",NA,NA,NA
"Isolation","13.10.2020","152.285714285714",NA,NA,NA
"Isolation","14.10.2020","178.285714285714",NA,NA,NA
"Isolation","15.10.2020","205.571428571429",NA,NA,NA
"Isolation","16.10.2020","236.428571428571",NA,NA,NA
"Isolation","17.10.2020","256",NA,NA,NA
"Isolation","18.10.2020","273.285714285714",NA,NA,NA
"Isolation","19.10.2020","292",NA,NA,NA
"Isolation","20.10.2020","311.571428571429",NA,NA,NA
"Isolation","21.10.2020","332.714285714286",NA,NA,NA
"Isolation","22.10.2020","352.142857142857",NA,NA,NA
"Isolation","23.10.2020","369.428571428571",NA,NA,NA
"Isolation","24.10.2020","385.428571428571",NA,NA,NA
"Isolation","25.10.2020","405.142857142857",NA,NA,NA
"Isolation","26.10.2020","428.428571428571",NA,NA,NA
"Isolation","27.10.2020","451",NA,NA,NA
"Isolation","28.10.2020","469.571428571429",NA,NA,NA
"Isolation","29.10.2020","486.428571428571",NA,NA,NA
"Isolation","30.10.2020","505",NA,NA,NA
"Isolation","31.10.2020","518.285714285714",NA,NA,NA
"Isolation","01.11.2020","525.857142857143",NA,NA,NA
"Isolation","02.11.2020","525.285714285714",NA,NA,NA
"Isolation","03.11.2020","521.857142857143",NA,NA,NA
"Isolation","04.11.2020","521.142857142857",NA,NA,NA
"Isolation","05.11.2020","520.571428571429",NA,NA,NA
"Isolation","06.11.2020","512.571428571429",NA,NA,NA
"Isolation","07.11.2020","504.142857142857",NA,NA,NA
"Isolation","08.11.2020","500.285714285714",NA,NA,NA
"Isolation","09.11.2020","496.714285714286",NA,NA,NA
"Isolation","10.11.2020","492.857142857143",NA,NA,NA
"Isolation","11.11.2020","482.571428571429",NA,NA,NA
"Isolation","12.11.2020","470.714285714286",NA,NA,NA
"Isolation","13.11.2020","461.142857142857",NA,NA,NA
"Isolation","14.11.2020","455.428571428571",NA,NA,NA
"Isolation","15.11.2020","447.142857142857",NA,NA,NA
"Isolation","16.11.2020","441.857142857143",NA,NA,NA
"Isolation","17.11.2020","439.571428571429",NA,NA,NA
"Isolation","18.11.2020","442.428571428571",NA,NA,NA
"Isolation","19.11.2020","444.714285714286",NA,NA,NA
"Isolation","20.11.2020","445.285714285714",NA,NA,NA
"Isolation","21.11.2020","444.142857142857",NA,NA,NA
"Isolation","22.11.2020","444.857142857143",NA,NA,NA
"Isolation","23.11.2020","443.571428571429",NA,NA,NA
"Isolation","24.11.2020","439.571428571429",NA,NA,NA
"Isolation","25.11.2020","432",NA,NA,NA
"Isolation","26.11.2020","422.857142857143",NA,NA,NA
"Isolation","27.11.2020","417.428571428571",NA,NA,NA
"Isolation","28.11.2020","412.571428571429",NA,NA,NA
"Isolation","29.11.2020","406.428571428571",NA,NA,NA
"Isolation","30.11.2020","393.714285714286",NA,NA,NA
"Isolation","01.12.2020","381.571428571429",NA,NA,NA
"Isolation","02.12.2020","372",NA,NA,NA
"Isolation","03.12.2020","366.571428571429",NA,NA,NA
"Isolation","04.12.2020","364.714285714286",NA,NA,NA
"Isolation","05.12.2020","364.142857142857",NA,NA,NA
"Isolation","06.12.2020","362.285714285714",NA,NA,NA
"Isolation","07.12.2020","363.285714285714",NA,NA,NA
"Isolation","08.12.2020","364.142857142857",NA,NA,NA
"Isolation","09.12.2020","363.571428571429",NA,NA,NA
"Isolation","10.12.2020","363.285714285714",NA,NA,NA
"Isolation","11.12.2020","359.285714285714",NA,NA,NA
"Isolation","12.12.2020","347.857142857143",NA,NA,NA
"Isolation","13.12.2020","341.428571428571",NA,NA,NA
"Isolation","14.12.2020","336.857142857143",NA,NA,NA
"Isolation","15.12.2020","332.285714285714",NA,NA,NA
"Quarantäne aus Contact Tracing","01.03.2020","0",NA,NA,NA
"Quarantäne aus Contact Tracing","02.03.2020","0.285714285714286",NA,NA,NA
"Quarantäne aus Contact Tracing","03.03.2020","0.571428571428571",NA,NA,NA
"Quarantäne aus Contact Tracing","04.03.2020","0.857142857142857",NA,NA,NA
"Quarantäne aus Contact Tracing","05.03.2020","1.28571428571429",NA,NA,NA
"Quarantäne aus Contact Tracing","06.03.2020","1.71428571428571",NA,NA,NA
"Quarantäne aus Contact Tracing","07.03.2020","2.85714285714286",NA,NA,NA
"Quarantäne aus Contact Tracing","08.03.2020","4.57142857142857",NA,NA,NA
"Quarantäne aus Contact Tracing","09.03.2020","6",NA,NA,NA
"Quarantäne aus Contact Tracing","10.03.2020","7.57142857142857",NA,NA,NA
"Quarantäne aus Contact Tracing","11.03.2020","9",NA,NA,NA
"Quarantäne aus Contact Tracing","12.03.2020","10.2857142857143",NA,NA,NA
"Quarantäne aus Contact Tracing","13.03.2020","11.7142857142857",NA,NA,NA
"Quarantäne aus Contact Tracing","14.03.2020","12.2857142857143",NA,NA,NA
"Quarantäne aus Contact Tracing","15.03.2020","12.5714285714286",NA,NA,NA
"Quarantäne aus Contact Tracing","16.03.2020","13.5714285714286",NA,NA,NA
"Quarantäne aus Contact Tracing","17.03.2020","15",NA,NA,NA
"Quarantäne aus Contact Tracing","18.03.2020","17.1428571428571",NA,NA,NA
"Quarantäne aus Contact Tracing","19.03.2020","21.1428571428571",NA,NA,NA
"Quarantäne aus Contact Tracing","20.03.2020","26.4285714285714",NA,NA,NA
"Quarantäne aus Contact Tracing","21.03.2020","33.8571428571429",NA,NA,NA
"Quarantäne aus Contact Tracing","22.03.2020","41.1428571428571",NA,NA,NA
"Quarantäne aus Contact Tracing","23.03.2020","49.7142857142857",NA,NA,NA
"Quarantäne aus Contact Tracing","24.03.2020","58.1428571428571",NA,NA,NA
"Quarantäne aus Contact Tracing","25.03.2020","66",NA,NA,NA
"Quarantäne aus Contact Tracing","26.03.2020","73.2857142857143",NA,NA,NA
"Quarantäne aus Contact Tracing","27.03.2020","80.7142857142857",NA,NA,NA
"Quarantäne aus Contact Tracing","28.03.2020","86.2857142857143",NA,NA,NA
"Quarantäne aus Contact Tracing","29.03.2020","93.2857142857143",NA,NA,NA
"Quarantäne aus Contact Tracing","30.03.2020","96.2857142857143",NA,NA,NA
"Quarantäne aus Contact Tracing","31.03.2020","99.1428571428571",NA,NA,NA
"Quarantäne aus Contact Tracing","01.04.2020","102.428571428571",NA,NA,NA
"Quarantäne aus Contact Tracing","02.04.2020","103.571428571429",NA,NA,NA
"Quarantäne aus Contact Tracing","03.04.2020","103.857142857143",NA,NA,NA
"Quarantäne aus Contact Tracing","04.04.2020","103.714285714286",NA,NA,NA
"Quarantäne aus Contact Tracing","05.04.2020","101.714285714286",NA,NA,NA
"Quarantäne aus Contact Tracing","06.04.2020","102.142857142857",NA,NA,NA
"Quarantäne aus Contact Tracing","07.04.2020","101.857142857143",NA,NA,NA
"Quarantäne aus Contact Tracing","08.04.2020","100.857142857143",NA,NA,NA
"Quarantäne aus Contact Tracing","09.04.2020","98.2857142857143",NA,NA,NA
"Quarantäne aus Contact Tracing","10.04.2020","92.7142857142857",NA,NA,NA
"Quarantäne aus Contact Tracing","11.04.2020","86.5714285714286",NA,NA,NA
"Quarantäne aus Contact Tracing","12.04.2020","80.7142857142857",NA,NA,NA
"Quarantäne aus Contact Tracing","13.04.2020","73.7142857142857",NA,NA,NA
"Quarantäne aus Contact Tracing","14.04.2020","65.7142857142857",NA,NA,NA
"Quarantäne aus Contact Tracing","15.04.2020","56.1428571428571",NA,NA,NA
"Quarantäne aus Contact Tracing","16.04.2020","48.5714285714286",NA,NA,NA
"Quarantäne aus Contact Tracing","17.04.2020","42.5714285714286",NA,NA,NA
"Quarantäne aus Contact Tracing","18.04.2020","37.7142857142857",NA,NA,NA
"Quarantäne aus Contact Tracing","19.04.2020","32.7142857142857",NA,NA,NA
"Quarantäne aus Contact Tracing","20.04.2020","28.5714285714286",NA,NA,NA
"Quarantäne aus Contact Tracing","21.04.2020","25.4285714285714",NA,NA,NA
"Quarantäne aus Contact Tracing","22.04.2020","23.7142857142857",NA,NA,NA
"Quarantäne aus Contact Tracing","23.04.2020","22.8571428571429",NA,NA,NA
"Quarantäne aus Contact Tracing","24.04.2020","22.4285714285714",NA,NA,NA
"Quarantäne aus Contact Tracing","25.04.2020","23",NA,NA,NA
"Quarantäne aus Contact Tracing","26.04.2020","24.1428571428571",NA,NA,NA
"Quarantäne aus Contact Tracing","27.04.2020","25",NA,NA,NA
"Quarantäne aus Contact Tracing","28.04.2020","25.1428571428571",NA,NA,NA
"Quarantäne aus Contact Tracing","29.04.2020","26.5714285714286",NA,NA,NA
"Quarantäne aus Contact Tracing","30.04.2020","28",NA,NA,NA
"Quarantäne aus Contact Tracing","01.05.2020","29.1428571428571",NA,NA,NA
"Quarantäne aus Contact Tracing","02.05.2020","29",NA,NA,NA
"Quarantäne aus Contact Tracing","03.05.2020","26.5714285714286",NA,NA,NA
"Quarantäne aus Contact Tracing","04.05.2020","25.4285714285714",NA,NA,NA
"Quarantäne aus Contact Tracing","05.05.2020","25",NA,NA,NA
"Quarantäne aus Contact Tracing","06.05.2020","23.7142857142857",NA,NA,NA
"Quarantäne aus Contact Tracing","07.05.2020","22.1428571428571",NA,NA,NA
"Quarantäne aus Contact Tracing","08.05.2020","21",NA,NA,NA
"Quarantäne aus Contact Tracing","09.05.2020","19.4285714285714",NA,NA,NA
"Quarantäne aus Contact Tracing","10.05.2020","19.7142857142857",NA,NA,NA
"Quarantäne aus Contact Tracing","11.05.2020","18.8571428571429",NA,NA,NA
"Quarantäne aus Contact Tracing","12.05.2020","18.5714285714286",NA,NA,NA
"Quarantäne aus Contact Tracing","13.05.2020","18.5714285714286",NA,NA,NA
"Quarantäne aus Contact Tracing","14.05.2020","18.5714285714286",NA,NA,NA
"Quarantäne aus Contact Tracing","15.05.2020","17.7142857142857",NA,NA,NA
"Quarantäne aus Contact Tracing","16.05.2020","17.2857142857143",NA,NA,NA
"Quarantäne aus Contact Tracing","17.05.2020","16.5714285714286",NA,NA,NA
"Quarantäne aus Contact Tracing","18.05.2020","16.1428571428571",NA,NA,NA
"Quarantäne aus Contact Tracing","19.05.2020","15.4285714285714",NA,NA,NA
"Quarantäne aus Contact Tracing","20.05.2020","14.4285714285714",NA,NA,NA
"Quarantäne aus Contact Tracing","21.05.2020","12.4285714285714",NA,NA,NA
"Quarantäne aus Contact Tracing","22.05.2020","11.4285714285714",NA,NA,NA
"Quarantäne aus Contact Tracing","23.05.2020","9.85714285714286",NA,NA,NA
"Quarantäne aus Contact Tracing","24.05.2020","8.28571428571429",NA,NA,NA
"Quarantäne aus Contact Tracing","25.05.2020","6.57142857142857",NA,NA,NA
"Quarantäne aus Contact Tracing","26.05.2020","5",NA,NA,NA
"Quarantäne aus Contact Tracing","27.05.2020","3.42857142857143",NA,NA,NA
"Quarantäne aus Contact Tracing","28.05.2020","2.57142857142857",NA,NA,NA
"Quarantäne aus Contact Tracing","29.05.2020","1.71428571428571",NA,NA,NA
"Quarantäne aus Contact Tracing","30.05.2020","1.42857142857143",NA,NA,NA
"Quarantäne aus Contact Tracing","31.05.2020","1.42857142857143",NA,NA,NA
"Quarantäne aus Contact Tracing","01.06.2020","1.28571428571429",NA,NA,NA
"Quarantäne aus Contact Tracing","02.06.2020","1",NA,NA,NA
"Quarantäne aus Contact Tracing","03.06.2020","0.714285714285714",NA,NA,NA
"Quarantäne aus Contact Tracing","04.06.2020","0.857142857142857",NA,NA,NA
"Quarantäne aus Contact Tracing","05.06.2020","1",NA,NA,NA
"Quarantäne aus Contact Tracing","06.06.2020","1.14285714285714",NA,NA,NA
"Quarantäne aus Contact Tracing","07.06.2020","1.28571428571429",NA,NA,NA
"Quarantäne aus Contact Tracing","08.06.2020","5.14285714285714",NA,NA,NA
"Quarantäne aus Contact Tracing","09.06.2020","10.2857142857143",NA,NA,NA
"Quarantäne aus Contact Tracing","10.06.2020","19.1428571428571",NA,NA,NA
"Quarantäne aus Contact Tracing","11.06.2020","27.4285714285714",NA,NA,NA
"Quarantäne aus Contact Tracing","12.06.2020","35.2857142857143",NA,NA,NA
"Quarantäne aus Contact Tracing","13.06.2020","39.8571428571429",NA,NA,NA
"Quarantäne aus Contact Tracing","14.06.2020","43.2857142857143",NA,NA,NA
"Quarantäne aus Contact Tracing","15.06.2020","43",NA,NA,NA
"Quarantäne aus Contact Tracing","16.06.2020","43.7142857142857",NA,NA,NA
"Quarantäne aus Contact Tracing","17.06.2020","38.5714285714286",NA,NA,NA
"Quarantäne aus Contact Tracing","18.06.2020","33.7142857142857",NA,NA,NA
"Quarantäne aus Contact Tracing","19.06.2020","29",NA,NA,NA
"Quarantäne aus Contact Tracing","20.06.2020","27.5714285714286",NA,NA,NA
"Quarantäne aus Contact Tracing","21.06.2020","27.2857142857143",NA,NA,NA
"Quarantäne aus Contact Tracing","22.06.2020","27.4285714285714",NA,NA,NA
"Quarantäne aus Contact Tracing","23.06.2020","25.4285714285714",NA,NA,NA
"Quarantäne aus Contact Tracing","24.06.2020","25.4285714285714",NA,NA,NA
"Quarantäne aus Contact Tracing","25.06.2020","26.5714285714286",NA,NA,NA
"Quarantäne aus Contact Tracing","26.06.2020","25.8571428571429",NA,NA,NA
"Quarantäne aus Contact Tracing","27.06.2020","25.1428571428571",NA,NA,NA
"Quarantäne aus Contact Tracing","28.06.2020","24.4285714285714",NA,NA,NA
"Quarantäne aus Contact Tracing","29.06.2020","23.4285714285714",NA,NA,NA
"Quarantäne aus Contact Tracing","30.06.2020","22.2857142857143",NA,NA,NA
"Quarantäne aus Contact Tracing","01.07.2020","24",NA,NA,NA
"Quarantäne aus Contact Tracing","02.07.2020","26.5714285714286",NA,NA,NA
"Quarantäne aus Contact Tracing","03.07.2020","31.7142857142857",NA,NA,NA
"Quarantäne aus Contact Tracing","04.07.2020","37",NA,NA,NA
"Quarantäne aus Contact Tracing","05.07.2020","42.2857142857143",NA,NA,NA
"Quarantäne aus Contact Tracing","06.07.2020","48.8571428571429",NA,NA,NA
"Quarantäne aus Contact Tracing","07.07.2020","53.7142857142857",NA,NA,NA
"Quarantäne aus Contact Tracing","08.07.2020","53.1428571428571",NA,NA,NA
"Quarantäne aus Contact Tracing","09.07.2020","48.8571428571429",NA,NA,NA
"Quarantäne aus Contact Tracing","10.07.2020","45",NA,NA,NA
"Quarantäne aus Contact Tracing","11.07.2020","41.4285714285714",NA,NA,NA
"Quarantäne aus Contact Tracing","12.07.2020","37.8571428571429",NA,NA,NA
"Quarantäne aus Contact Tracing","13.07.2020","32.8571428571429",NA,NA,NA
"Quarantäne aus Contact Tracing","14.07.2020","30.8571428571429",NA,NA,NA
"Quarantäne aus Contact Tracing","15.07.2020","31.1428571428571",NA,NA,NA
